GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LocalSubjectAccessReviewFluentImpl.MutatingWebhookConfigurationContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildListFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LocalSubjectAccessReviewFluentImpl.SubjectAccessReviewContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildConfigFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TagImageHookBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,CustomBuildStrategyFluentImpl.FromNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewFluentImpl.NodeContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,StepInfoBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableBuildPostCommitSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableOAuthAccessToken,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageStreamTagFluentImpl.ImageNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewFluentImpl.ResourceQuotaContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SignatureIssuer,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.SecurityContextConstraintsObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,OpenshiftClusterRoleFluentImpl,825,0,130,0,84,0,114,0,49,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableSignatureCondition,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DeploymentConfigSpecBuilder,214,169,29,1,43,35,22,6,7,6
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.ImageStreamImportObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageImportStatusFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildConfigStatusFluentImpl,81,0,16,0,16,0,16,0,8,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SourceBuildStrategyBuilder,225,89,29,1,47,19,23,5,8,5
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableGitBuildSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,OpenshiftRoleBindingRestrictionSpec,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,NetNamespaceBuilder,231,83,29,1,49,17,24,4,9,4
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.ResourceQuotaObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildSpecFluentImpl.StrategyNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewFluentImpl.ImageStreamTagContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageStreamImportStatusFluentImpl,753,0,114,0,74,0,100,0,43,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageStream,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,PolicyRuleFluentImpl.OpenshiftClusterRoleAttributeRestrictionsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DockerBuildStrategyFluentImpl.PullSecretNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SecurityContextConstraintsFluentImpl.SeLinuxContextNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableDeploymentDetails.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.RoleBindingObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableTagEventCondition.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LocalSubjectAccessReviewFluentImpl.JobContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LocalSubjectAccessReviewFluentImpl.TokenReviewContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableSignatureIssuer.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableRouteStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableImageImportSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableRepositoryImportStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DeploymentConfigFluentImpl.SpecNestedImpl,13,22,0,0,3,5,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,Project,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,NetNamespaceListFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewResponse,387,0,62,0,36,0,51,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,GitHubWebHookCauseFluentImpl,174,0,34,0,26,0,32,0,15,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LocalSubjectAccessReviewFluentImpl.ServiceContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildStatusFluentImpl.StagesNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildConfigFluentImpl,327,104,70,8,39,17,61,15,24,13
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateBuilder,269,45,30,0,54,12,26,2,11,2
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,RouteStatus,155,0,22,0,15,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,RouteTargetReferenceFluentImpl,112,27,32,0,16,8,21,7,5,7
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,PolicyRuleFluentImpl.DaemonSetAttributeRestrictionsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewFluentImpl.ReplicationControllerContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,Image,373,320,96,14,17,46,65,22,10,22
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl,24330,253,3296,32,1651,29,2353,15,694,10
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableServiceAccountReference.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableNamedTagEventList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LocalSubjectAccessReviewFluentImpl.DeploymentConfigContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,RouteStatusFluentImpl,539,0,78,0,50,0,64,0,25,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageStreamImportStatus,247,0,38,0,23,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LifecycleHookFluentImpl.TagImagesNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LocalSubjectAccessReviewFluentImpl.ScaleContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,GitLabWebHookCause,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildRequestFluentImpl,1932,0,298,0,194,0,272,0,123,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SecurityContextConstraintsListFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SignatureSubjectBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableDeploymentTriggerPolicy,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,PolicyRuleFluentImpl.EndpointsAttributeRestrictionsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildSpecFluentImpl.TriggeredByNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableRepositoryImportStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,RepositoryImportStatusBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildSpecFluentImpl,1401,0,242,0,147,0,215,0,94,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildTriggerCauseFluentImpl,602,0,106,0,74,0,104,0,51,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableProjectList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,IdentityFluentImpl,523,0,116,0,66,0,98,0,40,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableIDRange,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableBuildConfig.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableSourceBuildStrategy,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.ComponentStatusObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageLookupPolicyBuilder,150,49,29,1,32,14,23,5,8,5
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableProjectRequest.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableIdentityList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewFluentImpl.CertificateSigningRequestContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildConfig,181,160,47,7,5,27,31,14,4,14
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,OpenshiftClusterRoleBindingBuilder,337,0,30,0,70,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildRequestFluentImpl.RevisionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.ClusterRoleObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LocalSubjectAccessReviewFluentImpl.PodContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,RecreateDeploymentStrategyParamsFluentImpl.MidNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageStreamImportSpecFluentImpl,551,145,91,13,54,15,78,13,29,10
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,RouteListBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableOpenshiftRoleBindingList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,GroupFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SourceControlUserFluentImpl,84,19,24,0,13,6,16,5,4,5
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SourceRevisionFluentImpl,133,41,31,3,19,7,26,6,10,5
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,LocalSubjectAccessReviewFluentImpl.ComponentStatusContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.CustomResourceDefinitionObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,PolicyRuleFluentImpl.ServiceAccountAttributeRestrictionsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableOpenshiftRoleList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,RollingDeploymentStrategyParamsBuilder,194,143,29,1,39,31,22,6,7,6
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ProjectRequest,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SecretSpecFluentImpl.SecretSourceNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageStreamSpec,247,0,38,0,23,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewFluentImpl.DeploymentConfigContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildRequestFluentImpl.EnvNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageStreamListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.RoleObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageImportSpecFluentImpl.FromNestedImpl,13,22,0,0,3,5,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewFluentImpl.OAuthAccessTokenContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableUser,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableCustomBuildStrategy,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,PolicyRuleFluentImpl.CertificateSigningRequestAttributeRestrictionsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableDeploymentCause.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DeploymentStrategyFluentImpl.RecreateParamsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildTriggerCauseFluentImpl.GitlabWebHookNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.LocalSubjectAccessReviewObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,RollingDeploymentStrategyParamsFluentImpl.PreNestedImpl,13,22,0,0,3,5,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.PodPresetObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewFluentImpl.RoleContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableUserRestriction,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,BuildStatusOutputToFluentImpl,67,0,16,0,14,0,14,0,6,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,SubjectAccessReviewFluentImpl.OpenshiftRoleContentNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableImageImportStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,GroupRestriction,211,0,30,0,20,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.OpenshiftRoleObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,TemplateFluentImpl.StorageClassObjectsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,OpenshiftRoleBindingRestrictionSpecFluentImpl.GrouprestrictionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,StepInfo,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DoneableTagEvent,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,ImageStreamTagFluentImpl.ConditionsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.openshift.api.model,DeploymentDetailsFluentImpl.CausesNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetList,305,0,46,0,29,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,DoneablePodDisruptionBudgetSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetListFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetListFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetListBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetStatusBuilder,314,0,30,0,66,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetFluentImpl,424,0,78,0,55,0,75,0,36,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetStatusFluentImpl,359,0,88,0,49,0,71,0,27,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,DoneablePodDisruptionBudget.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetSpec,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,DoneablePodDisruptionBudgetStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,DoneablePodDisruptionBudgetStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetSpecFluentImpl,380,0,62,0,49,0,65,0,34,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetSpecFluentImpl.MinAvailableNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetStatus,375,0,62,0,34,0,51,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,DoneablePodDisruptionBudgetList.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,DoneablePodDisruptionBudget,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetSpecBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudget,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetSpecFluentImpl.MaxUnavailableNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,DoneablePodDisruptionBudgetList,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,DoneablePodDisruptionBudgetSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.policy,PodDisruptionBudgetSpecFluentImpl.SelectorNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewSpecBuilder,314,0,30,0,66,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableSubjectAccessReviewSpec,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableNonResourceAttributes.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewSpecFluentImpl.ResourceAttributesNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewSpecFluentImpl,751,0,146,0,80,0,122,0,49,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewStatus,283,0,46,0,26,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,LocalSubjectAccessReviewFluentImpl,434,0,78,0,56,0,76,0,37,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,LocalSubjectAccessReview,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewSpec,385,0,62,0,35,0,51,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,NonResourceAttributes,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableLocalSubjectAccessReview.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,LocalSubjectAccessReviewFluentImpl.SpecNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewSpecFluentImpl.NonResourceAttributesNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableResourceAttributes,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,ResourceAttributesBuilder,337,0,30,0,70,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,NonResourceAttributesBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableSubjectAccessReview.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,LocalSubjectAccessReviewFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableSubjectAccessReviewStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableSubjectAccessReviewStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReview,341,0,54,0,32,0,45,0,18,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewFluentImpl,434,0,78,0,56,0,76,0,37,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,SubjectAccessReviewStatusFluentImpl,203,0,40,0,33,0,39,0,19,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model.authorization,DoneableSubjectAccessReview,51,0,0,0,7,0,4,0,4,0
